ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
0.000000000000000000e+00,0.000000000000000000e+00,-4.230000000000117666e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.220000000000117879e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.210000000000118092e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.200000000000118305e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.190000000000118519e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.180000000000118732e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.170000000000118945e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.160000000000119158e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.150000000000119371e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.140000000000119584e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.130000000000119798e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.120000000000120011e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.110000000000120224e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.100000000000120437e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.090000000000120650e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.080000000000120863e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.070000000000121076e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.060000000000121290e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.050000000000121503e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.040000000000121716e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.030000000000121929e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.020000000000122142e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.010000000000122355e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000122569e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.990000000000122782e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.980000000000122995e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.970000000000123208e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.960000000000123421e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.950000000000123634e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.940000000000123848e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.930000000000124061e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.920000000000124274e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.910000000000124487e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.900000000000124700e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.890000000000124913e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.880000000000125127e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.870000000000125340e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.860000000000125553e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.850000000000125766e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.840000000000125979e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.830000000000126192e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.820000000000126406e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.810000000000126619e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.800000000000126832e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.790000000000127045e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.780000000000127258e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.770000000000127471e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.760000000000127685e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.750000000000127898e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.740000000000128111e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.730000000000128324e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.720000000000128537e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.710000000000128750e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.700000000000128964e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.690000000000129177e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.680000000000129390e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.670000000000129603e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.660000000000129816e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.650000000000130029e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.640000000000130242e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.630000000000130456e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.620000000000130669e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.610000000000130882e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.600000000000131095e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.590000000000131308e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.580000000000131521e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.570000000000131735e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.560000000000131948e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.550000000000132161e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.540000000000132374e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.530000000000132587e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.520000000000132800e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.510000000000133014e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.500000000000133227e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.490000000000133440e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.480000000000133653e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.470000000000133866e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.460000000000134079e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.450000000000134293e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.440000000000134506e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.430000000000134719e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.420000000000134932e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.410000000000135145e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.400000000000135358e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.390000000000135572e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.380000000000135785e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.370000000000135998e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.360000000000136211e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.350000000000136424e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.340000000000136637e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.330000000000136851e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.320000000000137064e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.310000000000137277e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.300000000000137490e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.290000000000137703e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.280000000000137916e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.270000000000138130e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.260000000000138343e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.250000000000138556e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.240000000000138769e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.230000000000138982e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.220000000000139195e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.210000000000139408e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.200000000000139622e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.190000000000139835e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.180000000000140048e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.170000000000140261e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.160000000000140474e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.150000000000140687e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.140000000000140901e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.130000000000141114e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.120000000000141327e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.110000000000141540e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.100000000000141753e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.090000000000141966e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.080000000000142180e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.070000000000142393e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.060000000000142606e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.050000000000142819e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.040000000000143032e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.030000000000143245e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.020000000000143459e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.010000000000143672e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.000000000000143885e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.990000000000144098e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.980000000000144311e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.970000000000144524e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.960000000000144738e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.950000000000144951e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.940000000000145164e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.930000000000145377e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.920000000000145590e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.910000000000145803e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.900000000000146017e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.890000000000146230e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.880000000000146443e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.870000000000146656e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.860000000000146869e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.850000000000147082e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.840000000000147296e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.830000000000147509e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.820000000000147722e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.810000000000147935e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.800000000000148148e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.790000000000148361e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.780000000000148574e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.770000000000148788e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.760000000000149001e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.750000000000149214e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.740000000000149427e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.730000000000149640e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.720000000000149853e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.710000000000150067e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.700000000000150280e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.690000000000150493e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.680000000000150706e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.670000000000150919e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.660000000000151132e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.650000000000151346e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.640000000000151559e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.630000000000151772e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.620000000000151985e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.610000000000152198e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.600000000000152411e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.590000000000152625e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.580000000000152838e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.570000000000153051e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.560000000000153264e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.550000000000153477e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.540000000000153690e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.530000000000153904e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.520000000000154117e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.510000000000154330e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.500000000000154543e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.490000000000154756e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.480000000000154969e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.470000000000155183e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.460000000000155396e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.450000000000155609e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.440000000000155822e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.430000000000156035e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.420000000000156248e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.410000000000156462e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.400000000000156675e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.390000000000156888e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.380000000000157101e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.370000000000157314e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.360000000000157527e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.350000000000157740e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.340000000000157954e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.330000000000158167e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.320000000000158380e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.310000000000158593e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.300000000000158806e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.290000000000159019e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.280000000000159233e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.270000000000159446e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.260000000000159659e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.250000000000159872e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.240000000000160085e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.230000000000160298e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.220000000000160512e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.210000000000160725e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.200000000000160938e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.190000000000161151e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.180000000000161364e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.170000000000161577e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.160000000000161791e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.150000000000162004e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.140000000000162217e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.130000000000162430e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.120000000000162643e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.110000000000162856e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.100000000000163070e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.090000000000163283e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.080000000000163496e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.070000000000163709e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.060000000000163922e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.050000000000164135e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.040000000000164349e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.030000000000164562e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.020000000000164775e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.010000000000164988e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000165201e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.990000000000165192e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.980000000000165183e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.970000000000165175e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.960000000000165166e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.950000000000165157e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.940000000000165148e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.930000000000165139e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.920000000000165130e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.910000000000165121e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000165112e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.890000000000165103e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.880000000000165095e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.870000000000165086e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.860000000000165077e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.850000000000165068e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.840000000000165059e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.830000000000165050e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.820000000000165041e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.810000000000165032e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.800000000000165024e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.790000000000165015e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.780000000000165006e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.770000000000164997e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.760000000000164988e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.750000000000164979e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.740000000000164970e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.730000000000164961e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.720000000000164952e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.710000000000164944e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000164935e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.690000000000164926e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.680000000000164917e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.670000000000164908e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.660000000000164899e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.650000000000164890e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.640000000000164881e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.630000000000164873e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.620000000000164864e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.610000000000164855e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.600000000000164846e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.590000000000164837e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.580000000000164828e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.570000000000164819e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.560000000000164810e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.550000000000164802e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.540000000000164793e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.530000000000164784e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.520000000000164775e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.510000000000164766e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.500000000000164757e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.490000000000164748e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.480000000000164739e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.470000000000164730e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.460000000000164722e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.450000000000164713e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.440000000000164704e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.430000000000164695e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.420000000000164686e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.410000000000164677e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.400000000000164668e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.390000000000164659e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.380000000000164651e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.370000000000164642e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.360000000000164633e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.350000000000164624e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.340000000000164615e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.330000000000164606e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.320000000000164597e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.310000000000164588e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.300000000000164579e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.290000000000164571e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.280000000000164562e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.270000000000164553e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.260000000000164544e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000164535e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.240000000000164526e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.230000000000164517e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.220000000000164508e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.210000000000164500e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.200000000000164491e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.190000000000164482e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.180000000000164473e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.170000000000164464e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.160000000000164455e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.150000000000164446e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.140000000000164437e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.130000000000164428e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.120000000000164420e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.110000000000164411e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.100000000000164402e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.090000000000164393e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.080000000000164384e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.070000000000164375e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.060000000000164366e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.050000000000164357e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.040000000000164349e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.030000000000164340e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.020000000000164331e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.010000000000164322e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000164313e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.900000000001643041e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.800000000001642952e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.700000000001642864e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.600000000001642775e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.500000000001642686e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.400000000001642597e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.300000000001642508e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.200000000001642420e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.100000000001642331e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.000000000001642242e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.900000000001642153e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.800000000001642064e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.700000000001641975e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.600000000001641887e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.500000000001641798e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.400000000001641709e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.300000000001641620e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.200000000001641531e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000001641443e-01
0.000000000000000000e+00,0.000000000000000000e+00,-8.000000000001641354e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.900000000001641265e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.800000000001641176e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.700000000001641087e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.600000000001640998e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.500000000001640910e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.400000000001640821e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.300000000001640732e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.200000000001640643e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.100000000001640554e-01
0.000000000000000000e+00,0.000000000000000000e+00,-7.000000000001640466e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.900000000001640377e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.800000000001640288e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.700000000001640199e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.600000000001640110e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.500000000001640021e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.400000000001639933e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.300000000001639844e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.200000000001639755e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.100000000001639666e-01
0.000000000000000000e+00,0.000000000000000000e+00,-6.000000000001639577e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.900000000001639489e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.800000000001639400e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.700000000001639311e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.600000000001639222e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.500000000001639133e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.400000000001639044e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.300000000001638956e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.200000000001638867e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.100000000001638778e-01
0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000001638689e-01
0.000000000000000000e+00,0.000000000000000000e+00,-4.900000000001638600e-01
0.000000000000000000e+00,0.000000000000000000e+00,-4.800000000001638512e-01
0.000000000000000000e+00,0.000000000000000000e+00,-4.700000000001638423e-01
